1881.48,0
1881.48,0
1881.48,0
1883.5,0
1883.51,0
1883.51,0
1883.75,0
1883.75,0
1883.75,0
1883.76,0
1883.76,0
1883.77,0
1883.77,0
1883.77,0
1883.77,0
1883.77,0
1883.77,0
1883.77,0
1883.78,0
1884.02,0
1884.4,0
1884.63,0
1884.63,0
1884.63,0
1884.7,0
1884.93,0
1884.93,0
1884.93,0
1884.95,0
1884.95,0
1884.97,0
1884.4,0
1884.41,0
1884.96,0
1884.97,0
1884.97,0
1884.97,0
1884.96,0
1884.99,0
1885,0
1885,0
1885.4,0
1885.4,0
1885.4,0
1885.4,0
1885.41,0
1885.99,0
1886.01,0
1886.16,0
1886.4,0
1886.58,0
1886.57,0
1886.57,0
1886.57,0
1886.58,0
1886.59,0
1886.59,0
1886.74,0
1886.81,0
1886.92,0
1887,0
1887.01,0
1887.02,0
1885.89,0
1885.96,0
1885.77,0
1885.89,0
1885.69,0
1884.35,0
1883.37,0
1883,0
1882.19,0
1881.75,0
1881.75,0
1881.64,0
1881.64,0
1881.64,0
1881.63,0
1880.6,0
1880.6,0
1880.01,0
1880.02,0
1880.01,0
1880,0
1880.01,0
1880.03,0
1880.03,0
1880.03,0
1880.03,0
1880.02,0
1880.01,0
1880.01,0
1880,0
1880,0
1880,0
1880,0
1880.01,0
1880.01,0
1880.01,0
1880.01,0
1880.01,0
1880.08,0
1880.08,0
1880,0
1880,0
1880,0
1880,0
1880,0
1880,0
1880.01,0
1880,0
1880.01,0
1880.01,0
1880.26,0
1880.26,0
1880.56,0
1880.99,0
1880.99,0
1880.99,0
1882.11,0
1882.76,0
1882.75,0
1882.76,0
1882.99,0
1882.99,0
1882.76,0
1882.77,0
1882.77,0
1882.95,0
1882.96,0
1882.96,0
1883.02,0
1883.32,0
1883.42,0
1883.99,0
1884,0
1884.19,0
1884.25,0
1884.26,0
1883.66,0
1883.67,0
1883.68,0
1883.69,0
1883.69,0
1883.83,0
1883.9,0
1883.96,0
1884,0
1884.11,0
1884.13,0
1884.13,0
1884.37,0
1884.39,0
1884.38,0
1884.38,0
1884.38,0
1884.38,0
1884.37,0
1884.37,0
1884.37,0
1884.37,0
1884.37,0
1884.37,0
1884.37,0
1884.38,0
1884.38,0
1884.38,0
1884.38,0
1884.38,0
1884.38,0
1884.38,0
1884.38,0
1884.38,0
1884.38,0
1884.38,0
1884.39,0
1884.39,0
1884.5,0
1884.61,0
1884.87,0
1884.93,0
1885.04,0
1885.1,0
1885.18,0
1885.29,0
1885.31,0
1885.33,0
1883.26,0
1883.26,0
1883.45,0
1883.42,0
1883.43,0
1882.97,0
1883.38,0
1883.37,0
1883.38,0
1883.38,0
1884.91,0
1884.91,0
1885.64,0
1885.02,0
