3299.17,0
3299.17,0
3299.17,0
3299.17,0
3299.17,0
3299.17,0
3299.16,0
3299.17,0
3299.17,0
3299.17,0
3299.16,0
3299.16,0
3299.16,0
3299.16,0
3299.16,0
3299.15,0
3296.62,0
3296.62,0
3296.62,0
3296.62,0
3296.62,0
3296.62,0
3296.62,0
3296.62,0
3296.62,0
3296.62,0
3296.62,0
3296.62,0
3295.92,0
3295.91,0
3295.91,0
3295.91,0
3295.91,0
3295.91,0
3295.91,0
3296,0
3296,0
3296,0
3296,0
3295.92,0
3295.92,0
3295.92,0
3295.92,0
3295.92,0
3295.92,0
3295.92,0
3295.92,0
3295.91,0
3295.91,0
3295.91,0
3295.92,0
3295.91,0
3295.91,0
3295.91,0
3295.91,0
3293.91,0
3293.91,0
3293.91,0
3293.91,0
3293.91,0
3293.91,0
3293.46,0
3294.53,0
3294.53,0
3293.45,0
3293.45,0
3292.57,0
3293.87,0
3293.29,0
3293.29,0
3293.28,0
3293.29,0
3293.29,0
3293.29,0
3293.28,0
3293.29,0
3293.29,0
3293.29,0
3292.96,0
3293.3,0
3293.3,0
3293.3,0
3293.3,0
3293.3,0
3293.3,0
3293.3,0
3293.3,0
3293.3,0
3293.3,0
3293.3,0
3290.4,0
3290.4,0
3290.41,0
3290.52,0
3290.53,0
3290.53,0
3290.53,0
3290.53,0
3290.52,0
3290.14,0
3290.14,0
3290.13,0
3290.12,0
3290.11,0
3290.11,0
3290.1,0
3290.1,0
3290,0
3290,0
3289.99,0
3289.57,0
3289.28,0
3289.12,0
3288.82,0
3288.76,0
3288.67,0
3288.67,0
3288.55,0
3288.54,0
3288.47,0
3288.1,0
3288,0
3288,0
3288,0
3288,0
3288,0
3288,0
3288,0
3287.91,0
3287.91,0
3287.91,0
3287.91,0
3287.83,0
3287.78,0
3287.68,0
3287.56,0
3287.55,0
3287.55,0
3287.4,0
3288.96,0
3288.96,0
3289,0
3289.7,0
3290.06,0
3290.06,0
3290.06,0
3290.65,0
3290.01,0
3292.6,0
3292.79,0
3292.79,0
3292.61,0
3291.2,0
3291.19,0
3291.19,0
3291.19,0
3291.19,0
3291.19,0
3291.19,0
3291.19,0
3291.19,0
